"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2011","2011",28.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2012","2012",28.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2013","2013",28.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2014","2014",29.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2015","2015",30.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2016","2016",30.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2017","2017",31,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2018","2018",31.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2019","2019",32.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2020","2020",33.6,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2021","2021",33.5,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2010","2010",15.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2011","2011",16,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2012","2012",18.2,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2013","2013",17.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2014","2014",15.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2015","2015",16.2,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2016","2016",19.6,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2017","2017",18.7,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2018","2018",20.7,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2019","2019",21,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2020","2020",22.6,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","BRA","Brazil","2021","2021",22.6,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2010","2010",14.4,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2011","2011",15.6,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2012","2012",16.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2013","2013",17.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2014","2014",18.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2015","2015",18,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2016","2016",18.1,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2017","2017",19.2,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2018","2018",18.7,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2019","2019",19.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2020","2020",20.3,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","BRA","Brazil","2021","2021",22,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2010","2010",15,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2011","2011",15.8,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2012","2012",17.4,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2013","2013",17.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2014","2014",16.8,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2015","2015",17,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2016","2016",18.9,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2017","2017",18.9,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2018","2018",19.8,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2019","2019",20.3,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2020","2020",21.5,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","BRA","Brazil","2021","2021",22.4,"E","Estimated value"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2015","2015",12.3,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2021","2021",28.6,"B; D","Break; Difference in methodology"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","CHL","Chile","2015","2015",7.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","CHL","Chile","2021","2021",24.1,"B; D","Break; Difference in methodology"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2015","2015",10.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2021","2021",26.4,"B; D","Break; Difference in methodology"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","CHN","China (People's Republic of)","2014","2014",8,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","CHN","China (People's Republic of)","2014","2014",5.9,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2014","2014",7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2010","2010",16.8,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2012","2012",19.3,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2014","2014",19.9,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2016","2016",18.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2018","2018",17.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2020","2020",18.9,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2022","2022",20.1,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2010","2010",17,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2012","2012",18.6,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2014","2014",18.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2016","2016",19.8,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2018","2018",21.2,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2020","2020",22.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","EST","Estonia","2022","2022",22.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2010","2010",16.9,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2012","2012",19,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2014","2014",19.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2016","2016",19.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2018","2018",19.1,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2020","2020",20.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2022","2022",21,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","IND","India","2014","2014",6.7,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","IND","India","2014","2014",3.2,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","IND","India","2014","2014",5,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","IDN","Indonesia","2014","2014",7.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","IDN","Indonesia","2014","2014",3.5,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","IDN","Indonesia","2014","2014",5.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2010","2010",15.4,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2013","2013",15.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2014","2014",17.4,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2016","2016",15.7,"B","Break"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2017","2017",14.1,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2019","2019",16.6,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2020","2020",17,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2010","2010",16.1,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2013","2013",15.7,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2014","2014",18.3,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2016","2016",17.4,"B","Break"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2017","2017",15.4,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2019","2019",18.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","ISR","Israel","2020","2020",17,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2010","2010",15.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2013","2013",15.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2014","2014",17.8,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2016","2016",16.6,"B","Break"
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2017","2017",14.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2019","2019",17.7,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2020","2020",17,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2010","2010",24.3,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2011","2011",27.3,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2012","2012",26.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2013","2013",27,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2014","2014",27.6,"B","Break"
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2015","2015",26.8,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2016","2016",26.6,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2017","2017",26.9,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2018","2018",26.7,,
"BODYOBSR","Obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2019","2019",26.2,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2010","2010",13.8,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2011","2011",15.8,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2012","2012",15.5,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2013","2013",16.1,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2014","2014",16.8,"B","Break"
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2015","2015",16.3,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2016","2016",15.9,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2017","2017",16.2,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2018","2018",17.2,,
"BODYOBSR","Obese population, self-reported","PERMANTH","% of males","RUS","Russia","2019","2019",16.3,,
"BODYOBSR","Obese population, self-reported","TOTPOPTX","% of total population","RUS","Russia","2010","2010",19.9,,
